[+] Loading singularity  4.2.2  on cn4279 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


17:26:00.783 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:26:00.981 INFO  ASEReadCounter - ------------------------------------------------------------
17:26:00.986 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
17:26:00.986 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
17:26:00.986 INFO  ASEReadCounter - Executing as sheffermannm@cn4279 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
17:26:00.986 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
17:26:00.986 INFO  ASEReadCounter - Start Date/Time: January 15, 2026 at 5:26:00 PM GMT
17:26:00.987 INFO  ASEReadCounter - ------------------------------------------------------------
17:26:00.987 INFO  ASEReadCounter - ------------------------------------------------------------
17:26:00.988 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
17:26:00.988 INFO  ASEReadCounter - Picard Version: 3.2.0
17:26:00.988 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
17:26:00.989 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:26:00.989 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:26:00.989 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:26:00.990 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:26:00.990 INFO  ASEReadCounter - Deflater: IntelDeflater
17:26:00.990 INFO  ASEReadCounter - Inflater: IntelInflater
17:26:00.990 INFO  ASEReadCounter - GCS max retries/reopens: 20
17:26:00.990 INFO  ASEReadCounter - Requester pays: disabled
17:26:00.991 INFO  ASEReadCounter - Initializing engine
17:26:01.234 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chr8.gatk.called.vqsr.sv.biallelic.snp.Plac_HDP03.het.vcf
17:26:01.285 INFO  ASEReadCounter - Done initializing engine
17:26:01.303 INFO  ProgressMeter - Starting traversal
17:26:01.303 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
17:26:11.305 INFO  ProgressMeter -        chr1:15193188              0.2               3780000       22680000.0
17:26:21.339 INFO  ProgressMeter -        chr1:25677248              0.3               6662000       19951085.6
17:26:31.339 INFO  ProgressMeter -        chr1:32816875              0.5               8872000       17723322.8
17:26:41.340 INFO  ProgressMeter -        chr1:43450866              0.7              11795000       17676591.1
17:26:51.344 INFO  ProgressMeter -        chr1:67425951              0.8              17269000       20705821.2
17:27:01.350 INFO  ProgressMeter -       chr1:107658760              1.0              22922000       22904439.9
17:27:11.350 INFO  ProgressMeter -       chr1:120571401              1.2              26089000       22347314.6
17:27:21.351 INFO  ProgressMeter -       chr1:157125476              1.3              30709000       23017939.2
17:27:31.539 INFO  ProgressMeter -       chr1:176470883              1.5              34707000       23077741.5
17:27:41.681 INFO  ProgressMeter -       chr1:176501883              1.7              34738000       20764517.8
17:27:51.969 INFO  ProgressMeter -       chr1:176533152              1.8              34769000       18850946.6
17:28:01.980 INFO  ProgressMeter -       chr1:176562195              2.0              34798000       17301391.3
17:28:12.218 INFO  ProgressMeter -       chr1:176605195              2.2              34841000       15968192.9
17:28:22.394 INFO  ProgressMeter -       chr1:176644195              2.4              34880000       14833085.3
17:28:32.638 INFO  ProgressMeter -       chr1:176684195              2.5              34920000       13844781.4
17:28:42.798 INFO  ProgressMeter -       chr1:176722195              2.7              34958000       12987974.8
17:28:52.888 INFO  ProgressMeter -       chr1:176768400              2.9              35004000       12240230.8
17:29:02.981 INFO  ProgressMeter -       chr1:176809452              3.0              35045000       11573837.1
17:29:13.223 INFO  ProgressMeter -       chr1:176844486              3.2              35080000       10967069.6
17:29:23.495 INFO  ProgressMeter -       chr1:204191157              3.4              39390000       11688947.6
17:29:33.495 INFO  ProgressMeter -       chr1:222627380              3.5              42576000       12038908.2
17:29:43.499 INFO  ProgressMeter -        chr2:10330692              3.7              48720000       13155952.4
17:29:53.499 INFO  ProgressMeter -        chr2:32515055              3.9              53146000       13733053.1
17:30:03.501 INFO  ProgressMeter -        chr2:36453502              4.0              53764000       13319020.0
17:30:13.501 INFO  ProgressMeter -        chr2:42304009              4.2              55117000       13112792.3
17:30:23.506 INFO  ProgressMeter -        chr2:54612572              4.4              57533000       13165345.8
17:30:33.506 INFO  ProgressMeter -        chr2:72545656              4.5              61425000       13539527.5
17:30:43.507 INFO  ProgressMeter -       chr2:110873566              4.7              67750000       14404524.4
