[+] Loading singularity  4.2.2  on cn0031 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


17:25:20.488 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:25:20.694 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.698 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
17:25:20.698 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
17:25:20.698 INFO  ASEReadCounter - Executing as sheffermannm@cn0031 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
17:25:20.698 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
17:25:20.699 INFO  ASEReadCounter - Start Date/Time: January 15, 2026 at 5:25:20 PM GMT
17:25:20.699 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.699 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.700 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
17:25:20.701 INFO  ASEReadCounter - Picard Version: 3.2.0
17:25:20.701 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
17:25:20.701 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:25:20.702 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:25:20.702 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:25:20.703 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:25:20.703 INFO  ASEReadCounter - Deflater: IntelDeflater
17:25:20.703 INFO  ASEReadCounter - Inflater: IntelInflater
17:25:20.703 INFO  ASEReadCounter - GCS max retries/reopens: 20
17:25:20.703 INFO  ASEReadCounter - Requester pays: disabled
17:25:20.703 INFO  ASEReadCounter - Initializing engine
17:25:20.958 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chr8.gatk.called.vqsr.sv.biallelic.snp.Plac_CON09.het.vcf
17:25:21.000 INFO  ASEReadCounter - Done initializing engine
17:25:21.013 INFO  ProgressMeter - Starting traversal
17:25:21.014 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
17:25:31.017 INFO  ProgressMeter -        chr1:10540886              0.2               2681000       16084391.6
17:25:41.016 INFO  ProgressMeter -        chr1:24748450              0.3               6531000       19592020.4
17:25:51.016 INFO  ProgressMeter -        chr1:29262778              0.5               8379000       16757441.4
17:26:01.015 INFO  ProgressMeter -        chr1:41894276              0.7              11864000       17795555.1
17:26:11.017 INFO  ProgressMeter -        chr1:51881179              0.8              14774000       17728090.9
17:26:21.017 INFO  ProgressMeter -        chr1:75220683              1.0              19221000       19220359.3
17:26:31.017 INFO  ProgressMeter -       chr1:100288967              1.2              24426000       20935674.2
17:26:41.055 INFO  ProgressMeter -       chr1:117393465              1.3              27685000       20753114.0
17:26:51.056 INFO  ProgressMeter -       chr1:148764299              1.5              30720000       20470674.5
17:27:01.056 INFO  ProgressMeter -       chr1:156778075              1.7              33797000       20269686.7
17:27:11.118 INFO  ProgressMeter -       chr1:176465023              1.8              38540000       21002152.5
17:27:21.141 INFO  ProgressMeter -       chr1:176619944              2.0              38694000       19326546.1
17:27:31.172 INFO  ProgressMeter -       chr1:176810558              2.2              38884000       17924676.2
17:27:41.173 INFO  ProgressMeter -       chr1:193251171              2.3              41755000       17874827.0
17:27:51.173 INFO  ProgressMeter -       chr1:206355851              2.5              44755000       17883163.1
17:28:01.173 INFO  ProgressMeter -       chr1:226355394              2.7              48581000       18199789.0
17:28:11.174 INFO  ProgressMeter -         chr2:9855370              2.8              54085000       19070874.5
17:28:21.176 INFO  ProgressMeter -        chr2:27208403              3.0              57914000       19287308.1
17:28:31.202 INFO  ProgressMeter -        chr2:36415759              3.2              60074000       18951984.4
17:28:41.256 INFO  ProgressMeter -        chr2:36549715              3.3              60207000       18040271.3
17:28:51.327 INFO  ProgressMeter -        chr2:46369319              3.5              62947000       17958176.4
17:29:01.327 INFO  ProgressMeter -        chr2:65110412              3.7              66761000       18181760.4
17:29:11.330 INFO  ProgressMeter -        chr2:72806348              3.8              69030000       17983118.8
17:29:21.331 INFO  ProgressMeter -       chr2:106184719              4.0              74775000       18669091.2
17:29:31.332 INFO  ProgressMeter -       chr2:135757922              4.2              80135000       19207967.5
17:29:41.441 INFO  ProgressMeter -       chr2:164696000              4.3              84574000       19485076.4
17:29:51.442 INFO  ProgressMeter -       chr2:181003370              4.5              87914000       19505596.7
17:30:01.441 INFO  ProgressMeter -       chr2:188488861              4.7              89920000       19239231.6
