[+] Loading singularity  4.2.2  on cn0044 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


17:25:20.367 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:25:20.595 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.599 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
17:25:20.599 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
17:25:20.600 INFO  ASEReadCounter - Executing as sheffermannm@cn0044 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
17:25:20.600 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
17:25:20.600 INFO  ASEReadCounter - Start Date/Time: January 15, 2026 at 5:25:20 PM GMT
17:25:20.600 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.601 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.602 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
17:25:20.602 INFO  ASEReadCounter - Picard Version: 3.2.0
17:25:20.602 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
17:25:20.603 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:25:20.603 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:25:20.603 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:25:20.604 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:25:20.604 INFO  ASEReadCounter - Deflater: IntelDeflater
17:25:20.604 INFO  ASEReadCounter - Inflater: IntelInflater
17:25:20.605 INFO  ASEReadCounter - GCS max retries/reopens: 20
17:25:20.605 INFO  ASEReadCounter - Requester pays: disabled
17:25:20.605 INFO  ASEReadCounter - Initializing engine
17:25:20.880 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chrX.gatk.called.vqsr.sv.biallelic.snp.Plac_HDP01.het.vcf
17:25:20.946 INFO  ASEReadCounter - Done initializing engine
17:25:20.969 INFO  ProgressMeter - Starting traversal
17:25:20.970 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
17:25:30.974 INFO  ProgressMeter -        chr1:10504550              0.2               3310000       19858014.2
17:25:40.971 INFO  ProgressMeter -        chr1:24521169              0.3               7924000       23770811.5
17:25:50.974 INFO  ProgressMeter -        chr1:27154283              0.5               9225000       18447540.3
17:26:00.991 INFO  ProgressMeter -        chr1:39960627              0.7              13429000       20132930.2
17:26:10.992 INFO  ProgressMeter -        chr1:46681039              0.8              16309000       19562583.7
17:26:20.997 INFO  ProgressMeter -        chr1:67709177              1.0              21808000       21798554.0
17:26:30.996 INFO  ProgressMeter -        chr1:93710898              1.2              27015000       23147116.8
17:26:41.017 INFO  ProgressMeter -       chr1:117381354              1.3              31856000       23877971.7
17:26:51.018 INFO  ProgressMeter -       chr1:148917935              1.5              35261000       23495063.7
17:27:01.019 INFO  ProgressMeter -       chr1:156947785              1.7              38689000       23202262.9
17:27:11.142 INFO  ProgressMeter -       chr1:176464620              1.8              43809000       23858512.1
17:27:21.403 INFO  ProgressMeter -       chr1:176494620              2.0              43839000       21840691.5
17:27:31.476 INFO  ProgressMeter -       chr1:176526725              2.2              43871000       20169801.9
17:27:41.558 INFO  ProgressMeter -       chr1:176557793              2.3              43902000       18736449.8
17:27:51.680 INFO  ProgressMeter -       chr1:176605793              2.5              43950000       17497180.0
17:28:01.810 INFO  ProgressMeter -       chr1:176652793              2.7              43997000       16412810.3
17:28:12.095 INFO  ProgressMeter -       chr1:176699797              2.9              44044000       15442746.5
17:28:22.207 INFO  ProgressMeter -       chr1:176742922              3.0              44087000       14595364.1
17:28:32.237 INFO  ProgressMeter -       chr1:176791922              3.2              44136000       13845429.9
17:28:42.254 INFO  ProgressMeter -       chr1:176834922              3.4              44179000       13169219.5
17:28:52.256 INFO  ProgressMeter -       chr1:186319244              3.5              46888000       13315032.7
17:29:02.257 INFO  ProgressMeter -       chr1:204284560              3.7              50022000       13563020.0
17:29:12.257 INFO  ProgressMeter -       chr1:224988645              3.9              54635000       14173299.8
17:29:22.258 INFO  ProgressMeter -         chr2:8827198              4.0              61364000       15259109.4
17:29:32.260 INFO  ProgressMeter -        chr2:27133693              4.2              65973000       15752238.4
17:29:42.295 INFO  ProgressMeter -        chr2:36419750              4.4              68509000       15729608.7
17:29:52.296 INFO  ProgressMeter -        chr2:44529070              4.5              71061000       15714217.3
17:30:02.296 INFO  ProgressMeter -        chr2:54550144              4.7              73428000       15660408.2
