[+] Loading singularity  4.2.2  on cn0060 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


17:26:00.242 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:26:00.405 INFO  ASEReadCounter - ------------------------------------------------------------
17:26:00.409 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
17:26:00.409 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
17:26:00.409 INFO  ASEReadCounter - Executing as sheffermannm@cn0060 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
17:26:00.409 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
17:26:00.410 INFO  ASEReadCounter - Start Date/Time: January 15, 2026 at 5:26:00 PM GMT
17:26:00.410 INFO  ASEReadCounter - ------------------------------------------------------------
17:26:00.410 INFO  ASEReadCounter - ------------------------------------------------------------
17:26:00.411 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
17:26:00.411 INFO  ASEReadCounter - Picard Version: 3.2.0
17:26:00.411 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
17:26:00.411 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:26:00.411 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:26:00.411 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:26:00.411 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:26:00.411 INFO  ASEReadCounter - Deflater: IntelDeflater
17:26:00.412 INFO  ASEReadCounter - Inflater: IntelInflater
17:26:00.412 INFO  ASEReadCounter - GCS max retries/reopens: 20
17:26:00.412 INFO  ASEReadCounter - Requester pays: disabled
17:26:00.412 INFO  ASEReadCounter - Initializing engine
17:26:00.624 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chrX.gatk.called.vqsr.sv.biallelic.snp.Plac_HDP07.het.vcf
17:26:00.681 INFO  ASEReadCounter - Done initializing engine
17:26:00.703 INFO  ProgressMeter - Starting traversal
17:26:00.704 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
17:26:10.706 INFO  ProgressMeter -        chr1:12501421              0.2               3381000       20286000.0
17:26:20.722 INFO  ProgressMeter -        chr1:25627321              0.3               7388000       22144070.3
17:26:30.722 INFO  ProgressMeter -        chr1:35281681              0.5              10411000       20809514.3
17:26:40.724 INFO  ProgressMeter -        chr1:44310836              0.7              13722000       20573227.7
17:26:50.724 INFO  ProgressMeter -        chr1:62306047              0.8              18283000       21931266.1
17:27:00.726 INFO  ProgressMeter -        chr1:92577170              1.0              23465000       23456790.1
17:27:10.733 INFO  ProgressMeter -       chr1:114725625              1.2              28338000       24279655.6
17:27:20.734 INFO  ProgressMeter -       chr1:145374619              1.3              30772000       23070348.6
17:27:30.738 INFO  ProgressMeter -       chr1:156120736              1.5              34698000       23123521.4
17:27:40.739 INFO  ProgressMeter -       chr1:176085043              1.7              39471000       23674314.0
17:27:50.834 INFO  ProgressMeter -       chr1:176545444              1.8              39657000       21605557.1
17:28:00.886 INFO  ProgressMeter -       chr1:176689214              2.0              39800000       19869864.0
17:28:10.927 INFO  ProgressMeter -       chr1:176829734              2.2              39940000       18402420.5
17:28:20.933 INFO  ProgressMeter -       chr1:198274909              2.3              43363000       18553794.2
17:28:30.971 INFO  ProgressMeter -       chr1:207786067              2.5              46282000       18479905.8
17:28:40.971 INFO  ProgressMeter -       chr1:235335935              2.7              51840000       19407613.5
17:28:50.982 INFO  ProgressMeter -        chr2:20214735              2.8              57073000       20110525.1
17:29:01.013 INFO  ProgressMeter -        chr2:36378021              3.0              61088000       20327770.7
17:29:11.014 INFO  ProgressMeter -        chr2:40193876              3.2              62337000       19653405.8
17:29:21.015 INFO  ProgressMeter -        chr2:48361002              3.3              64783000       19404725.7
17:29:31.022 INFO  ProgressMeter -        chr2:70287720              3.5              68987000       19680862.7
17:29:41.022 INFO  ProgressMeter -        chr2:89629977              3.7              73284000       19957697.5
17:29:51.022 INFO  ProgressMeter -       chr2:128182156              3.8              79940000       20825120.1
17:30:01.027 INFO  ProgressMeter -       chr2:160493554              4.0              85019000       21226183.1
17:30:11.027 INFO  ProgressMeter -       chr2:177411268              4.2              88785000       21280905.1
17:30:21.029 INFO  ProgressMeter -       chr2:189001698              4.3              91298000       21042466.1
17:30:31.109 INFO  ProgressMeter -       chr2:215384269              4.5              96561000       21425861.2
17:30:41.110 INFO  ProgressMeter -       chr2:229817870              4.7              99285000       21244552.5
