[+] Loading singularity  4.2.2  on cn4269 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


17:25:20.402 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:25:20.605 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.610 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
17:25:20.610 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
17:25:20.610 INFO  ASEReadCounter - Executing as sheffermannm@cn4269 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
17:25:20.610 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
17:25:20.611 INFO  ASEReadCounter - Start Date/Time: January 15, 2026 at 5:25:20 PM GMT
17:25:20.611 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.611 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.612 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
17:25:20.612 INFO  ASEReadCounter - Picard Version: 3.2.0
17:25:20.612 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
17:25:20.612 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:25:20.612 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:25:20.613 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:25:20.613 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:25:20.613 INFO  ASEReadCounter - Deflater: IntelDeflater
17:25:20.613 INFO  ASEReadCounter - Inflater: IntelInflater
17:25:20.613 INFO  ASEReadCounter - GCS max retries/reopens: 20
17:25:20.613 INFO  ASEReadCounter - Requester pays: disabled
17:25:20.614 INFO  ASEReadCounter - Initializing engine
17:25:20.841 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chr8.gatk.called.vqsr.sv.biallelic.snp.Plac_CON01.het.vcf
17:25:20.902 INFO  ASEReadCounter - Done initializing engine
17:25:20.922 INFO  ProgressMeter - Starting traversal
17:25:20.923 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
17:25:30.927 INFO  ProgressMeter -        chr1:15459639              0.2               3071000       18424157.6
17:25:40.945 INFO  ProgressMeter -        chr1:25708937              0.3               5644000       16914240.0
17:25:50.999 INFO  ProgressMeter -        chr1:36482853              0.5               8682000       17320122.4
17:26:00.999 INFO  ProgressMeter -        chr1:50848426              0.7              11959000       17904481.5
17:26:11.001 INFO  ProgressMeter -        chr1:71075994              0.8              16010000       19182459.0
17:26:21.002 INFO  ProgressMeter -       chr1:101239969              1.0              21242000       21214068.1
17:26:31.013 INFO  ProgressMeter -       chr1:117475841              1.2              23823000       20393785.0
17:26:41.039 INFO  ProgressMeter -       chr1:150576712              1.3              27155000       20336761.7
17:26:51.039 INFO  ProgressMeter -       chr1:167278390              1.5              30800000       20506902.2
17:27:01.106 INFO  ProgressMeter -       chr1:176512823              1.7              33012000       19771019.0
17:27:11.148 INFO  ProgressMeter -       chr1:176617180              1.8              33116000       18026400.5
17:27:21.161 INFO  ProgressMeter -       chr1:176748473              2.0              33247000       16590595.3
17:27:31.161 INFO  ProgressMeter -       chr1:180021446              2.2              34087000       15703711.7
17:27:41.215 INFO  ProgressMeter -       chr1:204192419              2.3              37828000       16178256.8
17:27:51.234 INFO  ProgressMeter -       chr1:220698568              2.5              40721000       16254698.6
17:28:01.236 INFO  ProgressMeter -         chr2:9438521              2.7              46206000       17293419.7
17:28:11.237 INFO  ProgressMeter -        chr2:28769479              2.8              50016000       17620263.9
17:28:21.285 INFO  ProgressMeter -        chr2:36480220              3.0              51430000       17109020.2
17:28:31.304 INFO  ProgressMeter -        chr2:46332648              3.2              53830000       16964928.2
17:28:41.307 INFO  ProgressMeter -        chr2:63606908              3.3              56626000       16955245.9
17:28:51.307 INFO  ProgressMeter -        chr2:83140791              3.5              60112000       17143509.0
17:29:01.307 INFO  ProgressMeter -       chr2:115330652              3.7              65904000       17942500.4
17:29:11.312 INFO  ProgressMeter -       chr2:160312295              3.8              71342000       18579532.9
17:29:21.312 INFO  ProgressMeter -       chr2:174432887              4.0              74169000       18512244.7
17:29:31.314 INFO  ProgressMeter -       chr2:188477022              4.2              76862000       18418074.1
17:29:41.442 INFO  ProgressMeter -       chr2:215362440              4.3              81592000       18791484.7
17:29:51.472 INFO  ProgressMeter -       chr2:215427106              4.5              81654000       18108512.7
17:30:01.473 INFO  ProgressMeter -       chr2:231453753              4.7              84352000       18040057.2
17:30:11.472 INFO  ProgressMeter -       chr2:235728107              4.8              85279000       17610592.4
17:30:21.491 INFO  ProgressMeter -        chr3:15703744              5.0              89755000       17917077.0
17:30:31.499 INFO  ProgressMeter -        chr3:31635810              5.2              92718000       17912137.4
17:30:41.500 INFO  ProgressMeter -        chr3:49409213              5.3              96891000       18134364.0
17:30:51.500 INFO  ProgressMeter -        chr3:80503620              5.5             101829000       18482048.1
17:31:01.509 INFO  ProgressMeter -       chr3:111126395              5.7             105084000       18512383.1
17:31:11.509 INFO  ProgressMeter -       chr3:127599454              5.8             108697000       18602625.3
17:31:21.511 INFO  ProgressMeter -       chr3:149929124              6.0             113191000       18834456.0
17:31:31.513 INFO  ProgressMeter -       chr3:180963148              6.2             118204000       19137699.3
17:31:41.515 INFO  ProgressMeter -         chr4:3113592              6.3             123045000       19397988.9
17:31:51.516 INFO  ProgressMeter -        chr4:40455375              6.5             127917000       19649660.9
17:32:01.519 INFO  ProgressMeter -        chr4:74566938              6.7             132226000       19804440.9
17:32:11.524 INFO  ProgressMeter -        chr4:87135193              6.8             134995000       19726449.8
17:32:21.525 INFO  ProgressMeter -       chr4:118760980              7.0             139165000       19852306.6
17:32:31.525 INFO  ProgressMeter -       chr4:168554933              7.2             145400000       20260008.1
17:32:41.526 INFO  ProgressMeter -        chr5:32170137              7.3             151234000       20594594.2
17:32:51.531 INFO  ProgressMeter -        chr5:47333962              7.5             154068000       20514682.4
17:33:01.543 INFO  ProgressMeter -        chr5:74712568              7.7             159198000       20737051.7
17:33:11.597 INFO  ProgressMeter -        chr5:87309983              7.8             161794000       20625019.9
17:33:21.601 INFO  ProgressMeter -        chr5:96712230              8.0             163315000       20385622.8
17:33:31.601 INFO  ProgressMeter -       chr5:116217366              8.2             167039000       20425534.5
17:33:41.609 INFO  ProgressMeter -       chr5:128438757              8.3             168980000       20249857.7
17:33:51.614 INFO  ProgressMeter -       chr5:138889095              8.5             171426000       20140476.3
17:34:01.676 INFO  ProgressMeter -       chr5:151269201              8.7             174694000       20127853.3
17:34:11.679 INFO  ProgressMeter -       chr5:180619490              8.8             178291000       20155137.2
17:34:21.679 INFO  ProgressMeter -        chr6:17926173              9.0             182024000       20196613.6
17:34:31.679 INFO  ProgressMeter -        chr6:45250830              9.2             187141000       20387358.5
17:34:41.685 INFO  ProgressMeter -        chr6:75277560              9.3             190211000       20352056.7
17:34:51.686 INFO  ProgressMeter -       chr6:105075660              9.5             193879000       20381033.8
17:35:01.686 INFO  ProgressMeter -       chr6:129443201              9.7             198404000       20497586.8
17:35:11.686 INFO  ProgressMeter -       chr6:150998128              9.8             203151000       20632741.0
17:35:21.780 INFO  ProgressMeter -         chr7:5527600             10.0             207631000       20733485.7
17:35:31.787 INFO  ProgressMeter -        chr7:22493405             10.2             211351000       20759219.7
17:35:41.787 INFO  ProgressMeter -        chr7:41730242             10.3             215591000       20834611.1
17:35:51.788 INFO  ProgressMeter -        chr7:66938876             10.5             218434000       20774714.1
17:36:01.788 INFO  ProgressMeter -        chr7:92791387             10.7             223147000       20891794.7
17:36:11.790 INFO  ProgressMeter -       chr7:106253238             10.8             226460000       20876154.4
17:36:21.793 INFO  ProgressMeter -       chr7:129922768             11.0             230661000       20941608.7
17:36:31.792 INFO  ProgressMeter -       chr7:150267432             11.2             235215000       21036744.9
17:36:41.794 INFO  ProgressMeter -        chr8:17256293             11.3             238810000       21044545.9
