[+] Loading singularity  4.2.2  on cn0031 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


17:25:20.539 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:25:20.720 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.725 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
17:25:20.725 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
17:25:20.725 INFO  ASEReadCounter - Executing as sheffermannm@cn0031 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
17:25:20.725 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
17:25:20.725 INFO  ASEReadCounter - Start Date/Time: January 15, 2026 at 5:25:20 PM GMT
17:25:20.726 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.726 INFO  ASEReadCounter - ------------------------------------------------------------
17:25:20.726 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
17:25:20.726 INFO  ASEReadCounter - Picard Version: 3.2.0
17:25:20.726 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
17:25:20.727 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:25:20.727 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:25:20.727 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:25:20.727 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:25:20.727 INFO  ASEReadCounter - Deflater: IntelDeflater
17:25:20.727 INFO  ASEReadCounter - Inflater: IntelInflater
17:25:20.727 INFO  ASEReadCounter - GCS max retries/reopens: 20
17:25:20.728 INFO  ASEReadCounter - Requester pays: disabled
17:25:20.728 INFO  ASEReadCounter - Initializing engine
17:25:20.963 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chrX.gatk.called.vqsr.sv.biallelic.snp.Plac_CON09.het.vcf
17:25:21.003 INFO  ASEReadCounter - Done initializing engine
17:25:21.016 INFO  ProgressMeter - Starting traversal
17:25:21.016 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
17:25:31.021 INFO  ProgressMeter -       chr1:144208191              0.2               8666000       51985602.9
17:25:41.019 INFO  ProgressMeter -        chr2:36374860              0.3              17852000       53550644.9
17:25:51.041 INFO  ProgressMeter -       chr2:215394733              0.5              27981000       55915403.8
17:26:01.041 INFO  ProgressMeter -       chr3:136706917              0.7              38248000       57336164.9
17:26:11.041 INFO  ProgressMeter -       chr4:185643299              0.8              49602000       59492653.7
17:26:21.041 INFO  ProgressMeter -        chr6:14576369              1.0              60496000       60470803.8
17:26:31.041 INFO  ProgressMeter -        chr7:45021013              1.2              71724000       61455765.8
17:26:41.043 INFO  ProgressMeter -        chr8:97931429              1.3              82917000       62166768.7
17:26:51.043 INFO  ProgressMeter -       chr9:127575256              1.5              91875000       61231630.5
17:27:01.043 INFO  ProgressMeter -      chr10:126259813              1.7             101167000       60683815.4
17:27:11.044 INFO  ProgressMeter -       chr12:14514954              1.8             111405000       60751451.9
17:27:21.043 INFO  ProgressMeter -       chr13:99547440              2.0             121874000       60923292.3
17:27:31.043 INFO  ProgressMeter -       chr15:64979094              2.2             131098000       60494205.0
17:27:41.044 INFO  ProgressMeter -       chr17:47585218              2.3             143634000       61545559.1
17:27:51.043 INFO  ProgressMeter -       chr19:11229622              2.5             151357000       60531904.3
17:28:01.090 INFO  ProgressMeter -        chr21:8182393              2.7             160261000       60070467.8
17:28:36.503 INFO  ProgressMeter -        chr21:8210797              3.3             160267000       49190325.6
17:29:10.249 INFO  ProgressMeter -        chr21:8211797              3.8             160268000       41949117.1
17:29:36.865 INFO  ProgressMeter -        chr21:8212797              4.3             160269000       37585216.3
17:30:04.646 INFO  ProgressMeter -        chr21:8213856              4.7             160270000       33904029.9
17:30:48.407 INFO  ProgressMeter -        chr21:8214856              5.5             160271000       29372491.5
17:31:42.537 INFO  ProgressMeter -        chr21:8215856              6.4             160272000       25205284.1
17:32:47.856 INFO  ProgressMeter -        chr21:8216856              7.4             160273000       21520857.6
17:33:55.898 INFO  ProgressMeter -        chr21:8217856              8.6             160274000       18677014.7
17:35:10.564 INFO  ProgressMeter -        chr21:8218856              9.8             160275000       16311676.6
17:36:29.856 INFO  ProgressMeter -        chr21:8220132             11.1             160276000       14377989.3
17:40:05.497 INFO  ProgressMeter -        chr21:8223608             14.7             160277000       10872625.7
18:05:08.604 INFO  ProgressMeter -        chr21:8248108             39.8             160278000        4027782.0
