[-] Unloading singularity  4.2.2  on cn0013 
[-] Unloading GATK  4.6.0.0 
[+] Loading singularity  4.2.2  on cn0013 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


14:59:19.991 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:59:20.176 INFO  ASEReadCounter - ------------------------------------------------------------
14:59:20.180 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
14:59:20.180 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
14:59:20.180 INFO  ASEReadCounter - Executing as sheffermannm@cn0013 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
14:59:20.180 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
14:59:20.180 INFO  ASEReadCounter - Start Date/Time: November 25, 2025 at 2:59:19 PM GMT
14:59:20.181 INFO  ASEReadCounter - ------------------------------------------------------------
14:59:20.181 INFO  ASEReadCounter - ------------------------------------------------------------
14:59:20.182 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
14:59:20.182 INFO  ASEReadCounter - Picard Version: 3.2.0
14:59:20.182 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
14:59:20.182 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:59:20.183 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:59:20.183 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:59:20.183 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:59:20.183 INFO  ASEReadCounter - Deflater: IntelDeflater
14:59:20.184 INFO  ASEReadCounter - Inflater: IntelInflater
14:59:20.184 INFO  ASEReadCounter - GCS max retries/reopens: 20
14:59:20.184 INFO  ASEReadCounter - Requester pays: disabled
14:59:20.184 INFO  ASEReadCounter - Initializing engine
14:59:20.388 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chr8.gatk.called.vqsr.sv.biallelic.snp.Plac_HDP10.het.vcf
14:59:20.446 INFO  ASEReadCounter - Done initializing engine
14:59:20.463 INFO  ProgressMeter - Starting traversal
14:59:20.464 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:59:30.467 INFO  ProgressMeter -        chr1:12602032              0.2               3504000       21024000.0
14:59:40.477 INFO  ProgressMeter -        chr1:25344643              0.3               7111000       21320207.9
14:59:50.477 INFO  ProgressMeter -        chr1:36028914              0.5              10568000       21126845.0
15:00:00.482 INFO  ProgressMeter -        chr1:47358132              0.7              14224000       21326403.1
15:00:10.482 INFO  ProgressMeter -        chr1:77818765              0.8              19560000       23463553.1
15:00:20.482 INFO  ProgressMeter -       chr1:109218015              1.0              24987000       24979506.1
15:00:30.483 INFO  ProgressMeter -       chr1:145802760              1.2              29172000       24998143.3
15:00:40.485 INFO  ProgressMeter -       chr1:156800453              1.3              33042000       24774996.6
15:00:50.557 INFO  ProgressMeter -       chr1:176474823              1.5              37651000       25074756.1
15:01:00.614 INFO  ProgressMeter -       chr1:176605387              1.7              37781000       22634648.0
15:01:10.649 INFO  ProgressMeter -       chr1:176756709              1.8              37931000       20655086.0
15:01:20.668 INFO  ProgressMeter -       chr1:183143181              2.0              39446000       19689691.6
15:01:30.670 INFO  ProgressMeter -       chr1:207353663              2.2              43948000       20251601.3
15:01:40.671 INFO  ProgressMeter -       chr1:235790840              2.3              49458000       21164991.8
15:01:50.678 INFO  ProgressMeter -        chr2:20447565              2.5              54495000       21767090.7
15:02:00.696 INFO  ProgressMeter -        chr2:36467330              2.7              58081000       21748839.2
15:02:10.697 INFO  ProgressMeter -        chr2:46376291              2.8              60956000       21484562.2
15:02:20.697 INFO  ProgressMeter -        chr2:69335078              3.0              65044000       21653304.3
15:02:30.698 INFO  ProgressMeter -        chr2:97762805              3.2              70097000       22108666.2
15:02:40.698 INFO  ProgressMeter -       chr2:134160642              3.3              76264000       22852462.6
15:02:50.705 INFO  ProgressMeter -       chr2:164725543              3.5              81271000       23193668.2
15:03:00.713 INFO  ProgressMeter -       chr2:187495082              3.7              85782000       23368641.9
15:03:10.715 INFO  ProgressMeter -       chr2:205748724              3.8              89933000       23435207.7
15:03:20.722 INFO  ProgressMeter -       chr2:216167739              4.0              91457000       22839697.3
15:03:30.731 INFO  ProgressMeter -       chr2:232382544              4.2              94791000       22725659.9
15:03:40.742 INFO  ProgressMeter -        chr3:12840760              4.3             100041000       23061726.3
15:03:50.743 INFO  ProgressMeter -        chr3:33048038              4.5             104564000       23212458.2
15:04:00.751 INFO  ProgressMeter -        chr3:49404153              4.7             109023000       23338149.8
15:04:10.752 INFO  ProgressMeter -        chr3:73009170              4.8             114308000       23626467.5
15:04:20.753 INFO  ProgressMeter -       chr3:119393412              5.0             119586000       23894181.9
15:04:30.755 INFO  ProgressMeter -       chr3:133965598              5.2             123786000       23936188.7
15:04:40.755 INFO  ProgressMeter -       chr3:161224826              5.3             129186000       24200367.8
15:04:50.755 INFO  ProgressMeter -       chr3:190547481              5.5             133967000       24336176.3
15:05:00.756 INFO  ProgressMeter -        chr4:16568863              5.7             140013000       24686974.7
15:05:10.756 INFO  ProgressMeter -        chr4:53157447              5.8             145345000       24895515.7
15:05:20.760 INFO  ProgressMeter -        chr4:86954211              6.0             150077000       24992284.1
15:05:30.761 INFO  ProgressMeter -       chr4:112377224              6.2             154075000       24965095.6
15:05:40.761 INFO  ProgressMeter -       chr4:168374203              6.3             160748000       25361441.2
15:05:50.765 INFO  ProgressMeter -        chr5:34749378              6.5             167085000       25685560.6
15:06:00.767 INFO  ProgressMeter -        chr5:60671388              6.7             171602000       25720816.5
15:06:10.771 INFO  ProgressMeter -        chr5:83482606              6.8             177013000       25885022.4
15:06:20.771 INFO  ProgressMeter -       chr5:108941140              7.0             181202000       25867153.9
15:06:30.771 INFO  ProgressMeter -       chr5:131365554              7.2             184912000       25783266.4
15:06:40.772 INFO  ProgressMeter -       chr5:143094309              7.3             188770000       25723415.7
15:06:50.772 INFO  ProgressMeter -       chr5:168469725              7.5             192304000       25622995.8
15:07:00.773 INFO  ProgressMeter -         chr6:4920171              7.7             196817000       25654605.2
15:07:10.776 INFO  ProgressMeter -        chr6:27811185              7.8             201673000       25728410.1
15:07:20.776 INFO  ProgressMeter -        chr6:44143517              8.0             205780000       25705791.2
15:07:30.776 INFO  ProgressMeter -        chr6:81961388              8.2             210082000       25707957.4
15:07:40.776 INFO  ProgressMeter -       chr6:112697136              8.3             215127000       25799141.3
15:07:50.778 INFO  ProgressMeter -       chr6:143162400              8.5             220434000       25917505.5
15:08:00.780 INFO  ProgressMeter -       chr6:159735298              8.7             224480000       25885857.6
15:08:10.779 INFO  ProgressMeter -        chr7:11422248              8.8             229031000       25912636.8
15:08:20.783 INFO  ProgressMeter -        chr7:32971717              9.0             233911000       25974814.8
15:08:30.786 INFO  ProgressMeter -        chr7:55134126              9.2             238096000       25958911.3
15:08:40.787 INFO  ProgressMeter -        chr7:87351031              9.3             243234000       26045762.9
15:08:50.787 INFO  ProgressMeter -       chr7:105710071              9.5             247776000       26066913.0
15:09:00.802 INFO  ProgressMeter -       chr7:130505501              9.7             252318000       26086704.8
15:09:10.826 INFO  ProgressMeter -       chr7:150856872              9.8             257237000       26143654.2
15:09:20.827 INFO  ProgressMeter -        chr8:16149891             10.0             260932000       26077423.2
15:09:30.831 INFO  ProgressMeter -        chr8:38851284             10.2             265236000       26073100.3
15:09:40.833 INFO  ProgressMeter -        chr8:73641683             10.3             269727000       26087086.9
15:09:50.834 INFO  ProgressMeter -       chr8:105592337             10.5             274743000       26150683.2
15:10:00.833 INFO  ProgressMeter -       chr8:140549548             10.7             279792000       26215385.2
15:10:10.833 INFO  ProgressMeter -        chr9:13236788             10.8             283804000       26182428.7
15:10:20.835 INFO  ProgressMeter -        chr9:71696475             11.0             289968000       26345917.7
15:10:30.835 INFO  ProgressMeter -        chr9:95276766             11.2             294626000       26369816.1
15:10:40.870 INFO  ProgressMeter -       chr9:110503585             11.3             297542000       26238040.2
15:10:51.004 INFO  ProgressMeter -       chr9:116188471             11.5             299397000       26014162.8
15:11:01.044 INFO  ProgressMeter -       chr9:116282710             11.7             299491000       25649404.8
15:11:11.149 INFO  ProgressMeter -       chr9:116370975             11.8             299579000       25292133.6
15:11:21.153 INFO  ProgressMeter -       chr9:125606635             12.0             302021000       25144354.9
15:11:31.156 INFO  ProgressMeter -       chr9:137243487             12.2             306008000       25127523.0
15:11:41.157 INFO  ProgressMeter -       chr10:20947260             12.3             311074000       25198618.1
15:11:51.158 INFO  ProgressMeter -       chr10:48318662             12.5             315776000       25238759.4
15:12:01.160 INFO  ProgressMeter -       chr10:72451141             12.7             319455000       25197056.4
15:12:11.160 INFO  ProgressMeter -       chr10:93347358             12.8             324507000       25263424.2
15:12:21.165 INFO  ProgressMeter -      chr10:114607384             13.0             329537000       25326238.9
15:12:31.293 INFO  ProgressMeter -      chr10:126045575             13.2             332133000       25198848.3
15:12:41.392 INFO  ProgressMeter -      chr10:126131360             13.3             332218000       24887480.5
15:12:51.502 INFO  ProgressMeter -      chr10:126207606             13.5             332294000       24582898.2
15:13:01.639 INFO  ProgressMeter -      chr10:126272662             13.7             332359000       24284153.8
15:13:11.646 INFO  ProgressMeter -      chr10:126342719             13.9             332429000       23996838.2
15:13:21.768 INFO  ProgressMeter -        chr11:1996866             14.0             334345000       23844769.5
15:13:31.768 INFO  ProgressMeter -       chr11:13675721             14.2             337866000       23812833.0
15:13:41.770 INFO  ProgressMeter -       chr11:46782856             14.4             342679000       23871613.4
15:13:51.775 INFO  ProgressMeter -       chr11:64769993             14.5             345591000       23798028.3
15:14:01.774 INFO  ProgressMeter -       chr11:75164680             14.7             349806000       23814957.3
15:14:11.777 INFO  ProgressMeter -      chr11:106772805             14.9             355133000       23906308.9
15:14:21.777 INFO  ProgressMeter -      chr11:129088413             15.0             360175000       23976713.9
15:14:31.776 INFO  ProgressMeter -       chr12:10329155             15.2             363898000       23958732.0
15:14:41.779 INFO  ProgressMeter -       chr12:46201832             15.4             369988000       24095211.7
15:14:51.795 INFO  ProgressMeter -       chr12:56713815             15.5             373297000       24049284.4
15:15:01.809 INFO  ProgressMeter -       chr12:86583705             15.7             378056000       24096755.2
15:15:11.816 INFO  ProgressMeter -      chr12:111790308             15.9             383114000       24162286.9
15:15:21.816 INFO  ProgressMeter -      chr12:125100073             16.0             386880000       24145994.4
15:15:31.818 INFO  ProgressMeter -       chr13:29815767             16.2             390288000       24107874.2
15:15:41.818 INFO  ProgressMeter -       chr13:49133809             16.4             394470000       24117902.4
15:15:51.865 INFO  ProgressMeter -      chr13:110180497             16.5             399958000       24205648.6
15:16:02.068 INFO  ProgressMeter -       chr14:20344551             16.7             401375000       24043933.5
15:16:13.005 INFO  ProgressMeter -       chr14:49571337             16.9             405179000       24009635.2
15:16:24.785 INFO  ProgressMeter -       chr14:49586857             17.1             405192000       23734301.8
15:16:34.818 INFO  ProgressMeter -       chr14:49796861             17.2             405274000       23508818.1
15:16:48.793 INFO  ProgressMeter -       chr14:49857954             17.5             405319000       23198003.7
15:17:04.184 INFO  ProgressMeter -       chr14:49863070             17.7             405322000       22862520.2
15:17:14.842 INFO  ProgressMeter -       chr14:49904164             17.9             405333000       22636334.7
15:17:24.845 INFO  ProgressMeter -       chr14:65687064             18.1             409830000       22676368.1
15:17:34.844 INFO  ProgressMeter -       chr14:89991942             18.2             415121000       22759242.7
15:17:44.845 INFO  ProgressMeter -      chr14:103825029             18.4             419298000       22780093.8
15:17:55.069 INFO  ProgressMeter -       chr15:44716037             18.6             424671000       22860349.6
15:18:05.154 INFO  ProgressMeter -       chr15:51263720             18.7             426246000       22739386.0
15:18:15.154 INFO  ProgressMeter -       chr15:51433998             18.9             426407000       22547497.6
15:18:25.155 INFO  ProgressMeter -       chr15:68221896             19.1             431118000       22597434.6
15:18:35.156 INFO  ProgressMeter -       chr15:84855635             19.2             435858000       22648013.5
15:18:45.156 INFO  ProgressMeter -        chr16:4625984             19.4             441123000       22724789.0
15:18:55.156 INFO  ProgressMeter -       chr16:29482044             19.6             446519000       22806948.5
15:19:05.156 INFO  ProgressMeter -       chr16:67453401             19.7             450973000       22840012.4
