[-] Unloading singularity  4.2.2  on cn0053 
[-] Unloading GATK  4.6.0.0 
[+] Loading singularity  4.2.2  on cn0053 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


14:56:24.366 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:56:24.591 INFO  ASEReadCounter - ------------------------------------------------------------
14:56:24.596 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
14:56:24.596 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
14:56:24.596 INFO  ASEReadCounter - Executing as sheffermannm@cn0053 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
14:56:24.596 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
14:56:24.596 INFO  ASEReadCounter - Start Date/Time: November 25, 2025 at 2:56:24 PM GMT
14:56:24.597 INFO  ASEReadCounter - ------------------------------------------------------------
14:56:24.597 INFO  ASEReadCounter - ------------------------------------------------------------
14:56:24.598 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
14:56:24.598 INFO  ASEReadCounter - Picard Version: 3.2.0
14:56:24.598 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
14:56:24.598 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:56:24.599 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:56:24.599 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:56:24.600 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:56:24.600 INFO  ASEReadCounter - Deflater: IntelDeflater
14:56:24.600 INFO  ASEReadCounter - Inflater: IntelInflater
14:56:24.600 INFO  ASEReadCounter - GCS max retries/reopens: 20
14:56:24.600 INFO  ASEReadCounter - Requester pays: disabled
14:56:24.601 INFO  ASEReadCounter - Initializing engine
14:56:24.874 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chr8.gatk.called.vqsr.sv.biallelic.snp.Plac_CON10.het.vcf
14:56:24.937 INFO  ASEReadCounter - Done initializing engine
14:56:24.972 INFO  ProgressMeter - Starting traversal
14:56:24.973 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:56:34.978 INFO  ProgressMeter -        chr1:11144826              0.2               3017000       18098380.3
14:56:44.979 INFO  ProgressMeter -        chr1:23861319              0.3               6691000       20067983.0
14:56:54.979 INFO  ProgressMeter -        chr1:32089531              0.5               9320000       18636893.9
14:57:04.981 INFO  ProgressMeter -        chr1:43533902              0.7              12902000       19349613.8
14:57:14.984 INFO  ProgressMeter -        chr1:56526125              0.8              16639000       19962408.3
14:57:24.986 INFO  ProgressMeter -        chr1:91797598              1.0              21910000       21905253.9
14:57:34.988 INFO  ProgressMeter -       chr1:114735773              1.2              26703000       22883709.0
14:57:44.987 INFO  ProgressMeter -       chr1:148759508              1.3              30022000       22512560.3
14:57:54.991 INFO  ProgressMeter -       chr1:160319403              1.5              33650000       22428847.6
14:58:05.031 INFO  ProgressMeter -       chr1:176476998              1.7              37694000       22603516.0
14:58:15.117 INFO  ProgressMeter -       chr1:176545319              1.8              37762000       20570525.9
14:58:25.211 INFO  ProgressMeter -       chr1:176632623              2.0              37849000       18887197.8
14:58:35.304 INFO  ProgressMeter -       chr1:176718988              2.2              37935000       17464129.5
14:58:45.331 INFO  ProgressMeter -       chr1:176811450              2.3              38027000       16255833.3
14:58:55.330 INFO  ProgressMeter -       chr1:183481789              2.5              39632000       15815159.9
14:59:05.336 INFO  ProgressMeter -       chr1:204263867              2.7              42934000       16063805.2
14:59:15.337 INFO  ProgressMeter -       chr1:226980182              2.8              47315000       16663731.8
14:59:25.339 INFO  ProgressMeter -        chr2:10396556              3.0              52741000       17544756.5
14:59:35.342 INFO  ProgressMeter -        chr2:28788556              3.2              56698000       17869926.3
14:59:45.371 INFO  ProgressMeter -        chr2:36508681              3.3              58210000       17428404.6
14:59:55.415 INFO  ProgressMeter -        chr2:46363927              3.5              60903000       17364474.4
15:00:05.414 INFO  ProgressMeter -        chr2:66555319              3.7              64658000       17598802.4
15:00:15.457 INFO  ProgressMeter -        chr2:84906622              3.8              68122000       17733715.7
15:00:25.456 INFO  ProgressMeter -       chr2:113194198              4.0              74164000       18503761.2
15:00:35.458 INFO  ProgressMeter -       chr2:152553351              4.2              79350000       19007126.2
15:00:45.459 INFO  ProgressMeter -       chr2:171136651              4.3              82800000       19072042.3
15:00:55.463 INFO  ProgressMeter -       chr2:188456826              4.5              86412000       19167880.5
15:01:05.802 INFO  ProgressMeter -       chr2:215361958              4.7              91366000       19520633.6
15:01:15.841 INFO  ProgressMeter -       chr2:215387438              4.8              91391000       18852121.4
