[-] Unloading singularity  4.2.2  on cn4317 
[-] Unloading GATK  4.6.0.0 
[+] Loading singularity  4.2.2  on cn4317 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


14:58:32.152 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:58:32.379 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:32.386 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
14:58:32.386 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
14:58:32.386 INFO  ASEReadCounter - Executing as sheffermannm@cn4317 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
14:58:32.386 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
14:58:32.386 INFO  ASEReadCounter - Start Date/Time: November 25, 2025 at 2:58:32 PM GMT
14:58:32.386 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:32.387 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:32.387 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
14:58:32.387 INFO  ASEReadCounter - Picard Version: 3.2.0
14:58:32.387 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
14:58:32.388 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:58:32.388 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:58:32.388 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:58:32.388 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:58:32.389 INFO  ASEReadCounter - Deflater: IntelDeflater
14:58:32.389 INFO  ASEReadCounter - Inflater: IntelInflater
14:58:32.389 INFO  ASEReadCounter - GCS max retries/reopens: 20
14:58:32.389 INFO  ASEReadCounter - Requester pays: disabled
14:58:32.389 INFO  ASEReadCounter - Initializing engine
14:58:32.649 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chrX.gatk.called.vqsr.sv.biallelic.snp.Plac_CON05.het.vcf
14:58:32.705 INFO  ASEReadCounter - Done initializing engine
14:58:32.729 INFO  ProgressMeter - Starting traversal
14:58:32.730 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:58:42.734 INFO  ProgressMeter -        chr1:15549326              0.2               2829000       16972302.8
14:58:52.734 INFO  ProgressMeter -        chr1:25684799              0.3               5056000       15165725.1
14:59:02.734 INFO  ProgressMeter -        chr1:37582895              0.5               7778000       15553926.1
14:59:12.736 INFO  ProgressMeter -        chr1:50481921              0.7              10118000       15174723.8
14:59:22.741 INFO  ProgressMeter -        chr1:91878940              0.8              14327000       17188962.2
14:59:32.743 INFO  ProgressMeter -       chr1:117912856              1.0              18025000       18021395.7
14:59:42.744 INFO  ProgressMeter -       chr1:156013866              1.2              21623000       18530293.9
14:59:52.760 INFO  ProgressMeter -       chr1:176477895              1.3              24527000       18388584.1
15:00:02.942 INFO  ProgressMeter -       chr1:176528082              1.5              24577000       16346162.4
15:00:13.042 INFO  ProgressMeter -       chr1:176578232              1.7              24627000       14730388.5
15:00:23.185 INFO  ProgressMeter -       chr1:176641232              1.8              24690000       13411796.7
15:00:33.328 INFO  ProgressMeter -       chr1:176703272              2.0              24752000       12314734.2
15:00:43.403 INFO  ProgressMeter -       chr1:176772666              2.2              24821000       11396845.6
15:00:53.564 INFO  ProgressMeter -       chr1:176836830              2.3              24885000       10601843.3
15:01:03.602 INFO  ProgressMeter -       chr1:204191051              2.5              27930000       11107502.4
15:01:13.601 INFO  ProgressMeter -       chr1:229330797              2.7              31166000       11623972.0
15:01:23.615 INFO  ProgressMeter -        chr2:20216109              2.8              35092000       12321268.7
15:01:33.642 INFO  ProgressMeter -        chr2:36420477              3.0              37695000       12501727.4
15:01:43.660 INFO  ProgressMeter -        chr2:46337285              3.2              39367000       12371130.8
15:01:53.673 INFO  ProgressMeter -        chr2:69789769              3.3              42221000       12606921.4
15:02:03.674 INFO  ProgressMeter -       chr2:101294571              3.5              46449000       13211752.9
15:02:13.675 INFO  ProgressMeter -       chr2:159385889              3.7              51520000       13990875.5
15:02:23.678 INFO  ProgressMeter -       chr2:182850499              3.8              54404000       14134090.8
15:02:33.680 INFO  ProgressMeter -       chr2:205596217              4.0              57273000       14261856.2
15:02:43.680 INFO  ProgressMeter -       chr2:218217539              4.2              58442000       13972982.7
15:02:53.786 INFO  ProgressMeter -       chr2:232400668              4.4              60248000       13847143.9
15:03:03.786 INFO  ProgressMeter -        chr3:11662732              4.5              63586000       14075172.7
15:03:14.270 INFO  ProgressMeter -        chr3:15733538              4.7              64709000       13790416.2
15:03:24.271 INFO  ProgressMeter -        chr3:29851048              4.9              66341000       13653174.0
