[-] Unloading singularity  4.2.2  on cn0016 
[-] Unloading GATK  4.6.0.0 
[+] Loading singularity  4.2.2  on cn0016 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


14:55:25.847 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:55:26.009 INFO  ASEReadCounter - ------------------------------------------------------------
14:55:26.013 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
14:55:26.013 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
14:55:26.014 INFO  ASEReadCounter - Executing as sheffermannm@cn0016 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
14:55:26.014 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
14:55:26.014 INFO  ASEReadCounter - Start Date/Time: November 25, 2025 at 2:55:25 PM GMT
14:55:26.014 INFO  ASEReadCounter - ------------------------------------------------------------
14:55:26.014 INFO  ASEReadCounter - ------------------------------------------------------------
14:55:26.015 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
14:55:26.015 INFO  ASEReadCounter - Picard Version: 3.2.0
14:55:26.015 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
14:55:26.015 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:55:26.015 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:55:26.015 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:55:26.015 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:55:26.015 INFO  ASEReadCounter - Deflater: IntelDeflater
14:55:26.016 INFO  ASEReadCounter - Inflater: IntelInflater
14:55:26.016 INFO  ASEReadCounter - GCS max retries/reopens: 20
14:55:26.016 INFO  ASEReadCounter - Requester pays: disabled
14:55:26.016 INFO  ASEReadCounter - Initializing engine
14:55:26.206 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chr8.gatk.called.vqsr.sv.biallelic.snp.Plac_CON02.het.vcf
14:55:26.254 INFO  ASEReadCounter - Done initializing engine
14:55:26.280 INFO  ProgressMeter - Starting traversal
14:55:26.281 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:55:36.299 INFO  ProgressMeter -         chr1:9742781              0.2               1815000       10873689.5
14:55:46.297 INFO  ProgressMeter -        chr1:22827689              0.3               4368000       13093525.2
14:55:56.300 INFO  ProgressMeter -        chr1:29163824              0.5               6159000       12310613.6
14:56:06.299 INFO  ProgressMeter -        chr1:40184543              0.7               8364000       12540356.8
14:56:16.308 INFO  ProgressMeter -        chr1:51665655              0.8              10470000       12557470.1
14:56:26.312 INFO  ProgressMeter -        chr1:67833285              1.0              13083000       13076461.8
14:56:36.311 INFO  ProgressMeter -        chr1:95039850              1.2              16149000       13836070.3
14:56:46.323 INFO  ProgressMeter -       chr1:117439263              1.3              18776000       14074786.7
14:56:56.325 INFO  ProgressMeter -       chr1:150973236              1.5              21559000       14365803.0
14:57:06.327 INFO  ProgressMeter -       chr1:162513811              1.7              23969000       14374787.6
14:57:16.353 INFO  ProgressMeter -       chr1:176524294              1.8              26126000       14241353.3
14:57:26.384 INFO  ProgressMeter -       chr1:176740819              2.0              26338000       13157706.3
14:57:36.390 INFO  ProgressMeter -       chr1:183143316              2.2              27470000       12667937.4
14:57:46.392 INFO  ProgressMeter -       chr1:204309134              2.3              29802000       12762258.2
14:57:56.395 INFO  ProgressMeter -       chr1:225922345              2.5              32639000       13045685.3
14:58:06.399 INFO  ProgressMeter -         chr2:9496267              2.7              36190000       13561333.3
14:58:16.400 INFO  ProgressMeter -        chr2:28052041              2.8              38918000       13726237.1
14:58:26.433 INFO  ProgressMeter -        chr2:36504463              3.0              40120000       13362124.0
14:58:36.435 INFO  ProgressMeter -        chr2:46367295              3.2              41843000       13202877.7
14:58:46.437 INFO  ProgressMeter -        chr2:63867343              3.3              43891000       13157103.2
14:58:56.439 INFO  ProgressMeter -        chr2:74178715              3.5              46174000       13182653.1
14:59:06.440 INFO  ProgressMeter -       chr2:110943255              3.7              50130000       13662006.4
14:59:16.443 INFO  ProgressMeter -       chr2:152481566              3.8              54213000       14132567.5
14:59:26.443 INFO  ProgressMeter -       chr2:170937800              4.0              56536000       14124466.0
14:59:36.461 INFO  ProgressMeter -       chr2:187553455              4.2              58796000       14100887.4
14:59:46.461 INFO  ProgressMeter -       chr2:205776103              4.3              61365000       14151356.8
14:59:56.485 INFO  ProgressMeter -       chr2:223997009              4.5              63313000       14058933.3
15:00:06.774 INFO  ProgressMeter -       chr2:232405943              4.7              64540000       13805692.1
15:00:16.776 INFO  ProgressMeter -        chr3:11306708              4.8              67592000       13960770.3
