[-] Unloading singularity  4.2.2  on cn4286 
[-] Unloading GATK  4.6.0.0 
[+] Loading singularity  4.2.2  on cn4286 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


14:58:32.582 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:58:32.780 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:32.785 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
14:58:32.785 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
14:58:32.785 INFO  ASEReadCounter - Executing as sheffermannm@cn4286 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
14:58:32.785 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
14:58:32.785 INFO  ASEReadCounter - Start Date/Time: November 25, 2025 at 2:58:32 PM GMT
14:58:32.785 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:32.786 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:32.786 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
14:58:32.786 INFO  ASEReadCounter - Picard Version: 3.2.0
14:58:32.787 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
14:58:32.787 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:58:32.787 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:58:32.787 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:58:32.787 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:58:32.788 INFO  ASEReadCounter - Deflater: IntelDeflater
14:58:32.788 INFO  ASEReadCounter - Inflater: IntelInflater
14:58:32.788 INFO  ASEReadCounter - GCS max retries/reopens: 20
14:58:32.788 INFO  ASEReadCounter - Requester pays: disabled
14:58:32.788 INFO  ASEReadCounter - Initializing engine
14:58:33.056 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chr8.gatk.called.vqsr.sv.biallelic.snp.Plac_HDP01.het.vcf
14:58:33.124 INFO  ASEReadCounter - Done initializing engine
14:58:33.150 INFO  ProgressMeter - Starting traversal
14:58:33.151 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:58:43.153 INFO  ProgressMeter -         chr1:8058542              0.2               1834000       11004000.0
14:58:53.153 INFO  ProgressMeter -        chr1:20654160              0.3               5338000       16013199.3
14:59:03.168 INFO  ProgressMeter -        chr1:25700304              0.5               7039000       14070495.7
14:59:13.172 INFO  ProgressMeter -        chr1:32294484              0.7               9126000       13681817.0
14:59:23.173 INFO  ProgressMeter -        chr1:42322677              0.8              12062000       14468034.1
14:59:33.174 INFO  ProgressMeter -        chr1:49207743              1.0              14080000       14074839.2
14:59:43.174 INFO  ProgressMeter -        chr1:62700459              1.2              17300000       14823912.5
14:59:53.183 INFO  ProgressMeter -        chr1:91732228              1.3              21825000       16362205.1
15:00:03.183 INFO  ProgressMeter -       chr1:109357148              1.5              25272000       16842011.7
15:00:13.208 INFO  ProgressMeter -       chr1:117457468              1.7              27294000       16367070.8
15:00:23.211 INFO  ProgressMeter -       chr1:149214527              1.8              30221000       16475195.3
15:00:33.212 INFO  ProgressMeter -       chr1:156485311              2.0              32867000       16425287.4
15:00:43.234 INFO  ProgressMeter -       chr1:173479132              2.2              36471000       16822029.0
15:00:53.299 INFO  ProgressMeter -       chr1:176512363              2.3              37412000       16016782.3
15:01:03.378 INFO  ProgressMeter -       chr1:176577521              2.5              37477000       14968148.2
15:01:13.477 INFO  ProgressMeter -       chr1:176656850              2.7              37556000       14054863.2
15:01:23.546 INFO  ProgressMeter -       chr1:176731324              2.8              37630000       13250388.8
15:01:33.573 INFO  ProgressMeter -       chr1:176805986              3.0              37704000       12538603.9
15:01:43.574 INFO  ProgressMeter -       chr1:180497725              3.2              38816000       12230455.4
15:01:53.576 INFO  ProgressMeter -       chr1:202010976              3.3              41844000       12526581.0
15:02:03.595 INFO  ProgressMeter -       chr1:207755716              3.5              43610000       12433770.7
15:02:13.595 INFO  ProgressMeter -       chr1:226071023              3.7              46859000       12753987.4
15:02:23.596 INFO  ProgressMeter -       chr1:248854935              3.8              51396000       13381761.4
15:02:33.596 INFO  ProgressMeter -        chr2:20725592              4.0              54268000       13541891.1
15:02:43.603 INFO  ProgressMeter -        chr2:33156483              4.2              57610000       13801502.1
15:02:53.636 INFO  ProgressMeter -        chr2:36461480              4.3              57994000       13358363.7
15:03:03.639 INFO  ProgressMeter -        chr2:39311011              4.5              58896000       13064387.3
15:03:13.718 INFO  ProgressMeter -        chr2:46352189              4.7              60741000       12989624.6
15:03:23.724 INFO  ProgressMeter -        chr2:55897476              4.8              62554000       12916729.8
