[-] Unloading singularity  4.2.2  on cn0009 
[-] Unloading GATK  4.6.0.0 
[+] Loading singularity  4.2.2  on cn0009 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


14:56:23.802 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:56:23.952 INFO  ASEReadCounter - ------------------------------------------------------------
14:56:23.955 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
14:56:23.955 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
14:56:23.955 INFO  ASEReadCounter - Executing as sheffermannm@cn0009 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
14:56:23.955 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
14:56:23.956 INFO  ASEReadCounter - Start Date/Time: November 25, 2025 at 2:56:23 PM GMT
14:56:23.956 INFO  ASEReadCounter - ------------------------------------------------------------
14:56:23.956 INFO  ASEReadCounter - ------------------------------------------------------------
14:56:23.956 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
14:56:23.956 INFO  ASEReadCounter - Picard Version: 3.2.0
14:56:23.956 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
14:56:23.957 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:56:23.957 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:56:23.957 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:56:23.957 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:56:23.957 INFO  ASEReadCounter - Deflater: IntelDeflater
14:56:23.957 INFO  ASEReadCounter - Inflater: IntelInflater
14:56:23.957 INFO  ASEReadCounter - GCS max retries/reopens: 20
14:56:23.957 INFO  ASEReadCounter - Requester pays: disabled
14:56:23.958 INFO  ASEReadCounter - Initializing engine
14:56:24.162 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chrX.gatk.called.vqsr.sv.biallelic.snp.Plac_HDP09.het.vcf
14:56:24.213 INFO  ASEReadCounter - Done initializing engine
14:56:24.233 INFO  ProgressMeter - Starting traversal
14:56:24.233 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:56:34.237 INFO  ProgressMeter -        chr1:14163637              0.2               3650000       21897810.2
14:56:44.248 INFO  ProgressMeter -        chr1:25731387              0.3               7297000       21875687.0
14:56:54.248 INFO  ProgressMeter -        chr1:39424221              0.5              11369000       22727393.9
14:57:04.262 INFO  ProgressMeter -        chr1:54037767              0.7              15582000       23356066.9
14:57:14.262 INFO  ProgressMeter -        chr1:92113964              0.8              21535000       25827020.3
14:57:24.276 INFO  ProgressMeter -       chr1:117408561              1.0              26518000       26499009.0
14:57:34.280 INFO  ProgressMeter -       chr1:151685745              1.2              30641000       26246091.9
14:57:44.281 INFO  ProgressMeter -       chr1:173829111              1.3              35710000       26766774.5
14:57:54.312 INFO  ProgressMeter -       chr1:176693201              1.5              36690000       24438548.4
14:58:04.315 INFO  ProgressMeter -       chr1:186336599              1.7              39070000       23422793.3
14:58:14.315 INFO  ProgressMeter -       chr1:208175398              1.8              42937000       23402736.1
14:58:24.320 INFO  ProgressMeter -       chr1:245421870              2.0              49426000       24695096.1
14:58:34.320 INFO  ProgressMeter -        chr2:28161763              2.2              54840000       25293841.8
14:58:44.337 INFO  ProgressMeter -        chr2:36498101              2.3              56622000       24248558.2
14:58:54.343 INFO  ProgressMeter -        chr2:46382157              2.5              59346000       23721004.6
14:59:04.343 INFO  ProgressMeter -        chr2:70155224              2.7              63921000       23953906.7
14:59:14.343 INFO  ProgressMeter -       chr2:101889541              2.8              69640000       24562929.9
14:59:24.344 INFO  ProgressMeter -       chr2:151690757              3.0              76669000       25540583.3
14:59:34.344 INFO  ProgressMeter -       chr2:173561588              3.2              80843000       25514462.6
14:59:44.345 INFO  ProgressMeter -       chr2:197393333              3.3              85072000       25507443.4
14:59:54.392 INFO  ProgressMeter -       chr2:215414744              3.5              88364000       25227756.1
15:00:04.393 INFO  ProgressMeter -       chr2:231058549              3.7              91496000       24935319.8
15:00:14.396 INFO  ProgressMeter -       chr2:237912194              3.8              93327000       24328932.1
15:00:25.100 INFO  ProgressMeter -        chr3:15738925              4.0              98235000       24470350.9
15:00:35.100 INFO  ProgressMeter -        chr3:43479099              4.2             103967000       24865845.2
15:00:45.101 INFO  ProgressMeter -        chr3:61728208              4.3             108826000       25030130.2
15:00:55.103 INFO  ProgressMeter -       chr3:105668606              4.5             113707000       25187063.9
15:01:05.103 INFO  ProgressMeter -       chr3:124877510              4.7             118554000       25325737.9
15:01:15.109 INFO  ProgressMeter -       chr3:149879364              4.8             123947000       25567064.9
