[-] Unloading singularity  4.2.2  on cn0049 
[-] Unloading GATK  4.6.0.0 
[+] Loading singularity  4.2.2  on cn0049 
[+] Loading GATK  4.6.0.0 

GATK is installed as a container.


14:58:31.720 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gatk/gatk-package-4.6.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:58:31.886 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:31.890 INFO  ASEReadCounter - The Genome Analysis Toolkit (GATK) v4.6.0.0
14:58:31.890 INFO  ASEReadCounter - For support and documentation go to https://software.broadinstitute.org/gatk/
14:58:31.890 INFO  ASEReadCounter - Executing as sheffermannm@cn0049 on Linux v4.18.0-425.19.3a.el8.x86_64 amd64
14:58:31.890 INFO  ASEReadCounter - Java runtime: OpenJDK 64-Bit Server VM v17.0.9+9-Ubuntu-122.04
14:58:31.890 INFO  ASEReadCounter - Start Date/Time: November 25, 2025 at 2:58:31 PM GMT
14:58:31.890 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:31.890 INFO  ASEReadCounter - ------------------------------------------------------------
14:58:31.891 INFO  ASEReadCounter - HTSJDK Version: 4.1.1
14:58:31.891 INFO  ASEReadCounter - Picard Version: 3.2.0
14:58:31.891 INFO  ASEReadCounter - Built for Spark Version: 3.5.0
14:58:31.891 INFO  ASEReadCounter - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:58:31.891 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:58:31.892 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:58:31.892 INFO  ASEReadCounter - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:58:31.892 INFO  ASEReadCounter - Deflater: IntelDeflater
14:58:31.892 INFO  ASEReadCounter - Inflater: IntelInflater
14:58:31.892 INFO  ASEReadCounter - GCS max retries/reopens: 20
14:58:31.892 INFO  ASEReadCounter - Requester pays: disabled
14:58:31.892 INFO  ASEReadCounter - Initializing engine
14:58:32.079 INFO  FeatureManager - Using codec VCFCodec to read file file:///data/Wilson_Lab/projects/placenta_multiomics/valleywise_pilot/vqsr/chrX.gatk.called.vqsr.sv.biallelic.snp.Plac_CON10.het.vcf
14:58:32.137 INFO  ASEReadCounter - Done initializing engine
14:58:32.158 INFO  ProgressMeter - Starting traversal
14:58:32.159 INFO  ProgressMeter -        Current Locus  Elapsed Minutes        Loci Processed      Loci/Minute
14:58:42.161 INFO  ProgressMeter -        chr1:21448789              0.2               6670000       40020000.0
14:58:52.159 INFO  ProgressMeter -        chr1:38842898              0.3              12656000       37968000.0
14:59:02.159 INFO  ProgressMeter -        chr1:64564034              0.5              21168000       42336000.0
14:59:12.161 INFO  ProgressMeter -       chr1:112700815              0.7              31928000       47890802.7
14:59:22.160 INFO  ProgressMeter -       chr1:153638275              0.8              38458000       46148677.0
14:59:32.238 INFO  ProgressMeter -       chr1:176480025              1.0              45621000       45561769.7
14:59:42.238 INFO  ProgressMeter -       chr1:176559423              1.2              45700000       39127270.7
14:59:52.254 INFO  ProgressMeter -       chr1:176660435              1.3              45801000       34310006.9
15:00:02.267 INFO  ProgressMeter -       chr1:176748598              1.5              45889000       30555999.5
15:00:12.485 INFO  ProgressMeter -       chr1:176844708              1.7              45985000       27501619.7
15:00:22.484 INFO  ProgressMeter -       chr1:206602595              1.8              52888000       28763018.4
15:00:32.489 INFO  ProgressMeter -         chr2:1604134              2.0              62921000       31374220.9
15:00:42.511 INFO  ProgressMeter -        chr2:36372431              2.2              70744000       32562906.6
15:00:52.511 INFO  ProgressMeter -        chr2:46485624              2.3              74236000       31735636.1
15:01:02.511 INFO  ProgressMeter -        chr2:73976116              2.5              81730000       32615462.4
15:01:12.513 INFO  ProgressMeter -       chr2:135063071              2.7              93854000       35117771.4
15:01:22.512 INFO  ProgressMeter -       chr2:174133060              2.8             102181000       35989151.9
15:01:32.516 INFO  ProgressMeter -       chr2:202544015              3.0             109750000       36510920.0
15:01:42.652 INFO  ProgressMeter -       chr2:232382036              3.2             116560000       36713160.1
15:01:52.656 INFO  ProgressMeter -        chr3:12837662              3.3             122938000       36789976.9
15:02:02.656 INFO  ProgressMeter -        chr3:32404530              3.5             128855000       36728789.5
15:02:12.660 INFO  ProgressMeter -        chr3:58103697              3.7             137131000       37314388.6
15:02:22.665 INFO  ProgressMeter -       chr3:111925458              3.8             146493000       38131675.5
15:02:32.666 INFO  ProgressMeter -       chr3:141924543              4.0             155795000       38866805.8
15:02:42.665 INFO  ProgressMeter -       chr3:185667468              4.2             164961000       39510670.4
15:02:52.665 INFO  ProgressMeter -        chr4:26263899              4.3             175426000       40404290.1
15:03:02.665 INFO  ProgressMeter -        chr4:76689595              4.5             184251000       40868076.9
15:03:12.666 INFO  ProgressMeter -       chr4:106942051              4.7             191635000       40990420.9
15:03:22.666 INFO  ProgressMeter -       chr4:183463464              4.8             204626000       42262527.2
15:03:32.667 INFO  ProgressMeter -        chr5:42636620              5.0             214197000       42767123.6
15:03:42.666 INFO  ProgressMeter -        chr5:82035321              5.2             224541000       43388587.1
15:03:52.667 INFO  ProgressMeter -       chr5:109736246              5.3             231338000       43307124.9
15:04:02.670 INFO  ProgressMeter -       chr5:138842453              5.5             239029000       43392625.4
15:04:12.671 INFO  ProgressMeter -       chr5:172864503              5.7             246567000       43446526.0
15:04:22.670 INFO  ProgressMeter -        chr6:25429784              5.8             255472000       43731352.2
15:04:32.670 INFO  ProgressMeter -        chr6:63654976              6.0             264004000       43938298.7
15:04:42.671 INFO  ProgressMeter -       chr6:111573222              6.2             272757000       44169862.7
15:04:52.670 INFO  ProgressMeter -       chr6:144617398              6.3             281317000       44358822.7
15:05:02.671 INFO  ProgressMeter -         chr7:7197069              6.5             290174000       44583737.7
15:05:12.670 INFO  ProgressMeter -        chr7:37233487              6.7             299270000       44833225.6
15:05:22.671 INFO  ProgressMeter -        chr7:74706321              6.8             306621000       44815401.3
15:05:32.671 INFO  ProgressMeter -       chr7:102055340              7.0             313769000       44769566.6
15:05:42.672 INFO  ProgressMeter -       chr7:135138849              7.2             323115000       45032194.2
15:05:52.679 INFO  ProgressMeter -        chr8:15654485              7.3             331704000       45178970.3
15:06:02.679 INFO  ProgressMeter -        chr8:54084097              7.5             339398000       45200834.6
15:06:12.683 INFO  ProgressMeter -       chr8:102855538              7.7             349148000       45489225.3
15:06:22.683 INFO  ProgressMeter -         chr9:8731992              7.8             360272000       45940950.9
15:06:32.720 INFO  ProgressMeter -        chr9:73165573              8.0             370208000       46221978.1
15:06:42.729 INFO  ProgressMeter -       chr9:110171461              8.2             378638000       46309966.0
15:06:52.733 INFO  ProgressMeter -       chr9:116167554              8.3             380745000       45637099.9
